product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
ALCOOLS,RHUMS ET SIROPS DE CANNE,f_f_2814132598995,f_f_8429768983288,2023-10-14,2.54
APERITIFS,SANS ALCOOL,f_f_3959616069918,f_f_8429768983288,2023-09-05,10.29
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0390181617150,f_f_8429768983288,2023-01-03,12.02
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1214060555779,f_f_8429768983288,2023-09-11,21.96
CIDRES,CIDRES/PETILLANTS,f_f_0571841357368,f_f_8429768983288,2023-07-28,45.94
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_2556051995959,f_f_8429768983288,2023-05-20,18.54
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_5371691789266,f_f_8429768983288,2023-05-19,38.22
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2174726601709,f_f_8429768983288,2023-02-08,48.91
ALCOOLS,COCKTAILS,f_f_0656042107728,f_f_8429768983288,2023-10-03,27.85
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9686274642446,f_f_8429768983288,2023-08-04,27.83
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8043756604544,f_f_8429768983288,2023-08-12,25.86
ALCOOLS,PUNCHS,f_f_4467054570105,f_f_8429768983288,2023-04-06,48.0
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_9201692323786,f_f_8429768983288,2023-07-05,6.15
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2742208738559,f_f_8429768983288,2023-03-17,10.53
VQPRD BORDEAUX ROUGES,LIBOURNAIS,f_f_0400921732897,f_f_8429768983288,2023-08-22,23.93
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4367646702740,f_f_8429768983288,2023-01-19,11.58
SIROPS,AGRUMES,f_f_3965747274558,f_f_8429768983288,2023-10-01,28.93
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3581360719407,f_f_8429768983288,2023-04-16,12.58
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7349271056549,f_f_8429768983288,2023-03-16,43.54
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2437933739338,f_f_8429768983288,2023-05-29,30.06
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3833280805303,f_f_8429768983288,2023-06-08,17.09
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4839385709729,f_f_8429768983288,2023-06-14,43.88
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2112992450256,f_f_8429768983288,2023-04-26,9.93
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_6215510174347,f_f_8429768983288,2023-03-15,27.26
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6122934824157,f_f_8429768983288,2023-04-12,12.72
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6730288989387,f_f_8429768983288,2023-08-11,34.97
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_1565273916780,f_f_8429768983288,2023-06-06,17.15
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_4927087260072,f_f_8429768983288,2023-05-10,11.64
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3090361423102,f_f_8429768983288,2023-01-27,30.19
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_7299656474003,f_f_8429768983288,2023-08-16,41.1
APERITIFS,SANS ALCOOL,f_f_6858897205640,f_f_8429768983288,2023-09-14,8.24
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5479725359031,f_f_8429768983288,2023-04-08,46.8
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_7790382394769,f_f_8429768983288,2023-07-27,13.79
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1439520970538,f_f_8429768983288,2023-02-14,50.58
VQPRD BLANCS,VINS D ALSACE,f_f_9753029614000,f_f_8429768983288,2023-05-31,11.96
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5611577474832,f_f_8429768983288,2023-01-03,23.81
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7979318273839,f_f_8429768983288,2023-05-08,24.4
APERITIFS,CREMES DE FRUITS,f_f_1386581174774,f_f_8429768983288,2023-01-17,24.49
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_2025853869480,f_f_8429768983288,2023-03-27,23.36
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0514696140396,f_f_8429768983288,2023-09-29,39.41
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2793828318201,f_f_8429768983288,2023-06-23,36.23
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5007070484254,f_f_8429768983288,2023-10-11,11.01
APERITIFS,CREMES DE FRUITS,f_f_0046894157956,f_f_8429768983288,2023-08-23,36.97
ALCOOLS,PUNCHS,f_f_1657525892802,f_f_8429768983288,2023-03-31,5.86
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5613834999041,f_f_8429768983288,2023-07-16,39.73
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5869885782945,f_f_8429768983288,2023-08-31,40.44
APERITIFS,CREMES DE FRUITS,f_f_4233733453959,f_f_8429768983288,2023-01-03,38.61
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_0768290261180,f_f_8429768983288,2023-04-05,38.36
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5251709520480,f_f_8429768983288,2023-06-19,50.87
APERITIFS,SANS ALCOOL,f_f_8796533461372,f_f_8429768983288,2023-01-29,8.33
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0102348183909,f_f_8429768983288,2023-03-25,9.43
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_5062120843535,f_f_8429768983288,2023-04-12,14.32
EAUX PLATES,EAUX PLATES,f_f_4771739643306,f_f_8429768983288,2023-05-12,20.01
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1310812103110,f_f_8429768983288,2023-09-16,5.51
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6091818440274,f_f_8429768983288,2023-09-14,39.76
EAUX PLATES,EAUX PLATES,f_f_3587537687418,f_f_8429768983288,2023-03-19,38.55
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2555710588020,f_f_8429768983288,2023-02-06,33.76
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3237227167446,f_f_8429768983288,2023-08-05,40.04
ALCOOLS,PUNCHS,f_f_7499918245444,f_f_8429768983288,2023-04-27,16.37
GAZEIFIES,A BASE DE THE,f_f_4032696517919,f_f_6963994232151,2023-05-21,26.29
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3104369466181,f_f_6963994232151,2023-02-19,30.85
CIDRES,CIDRES/PETILLANTS,f_f_6368249933881,f_f_6963994232151,2023-03-11,50.67
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_6402460848514,f_f_6963994232151,2023-07-07,11.15
APERITIFS,SANS ALCOOL,f_f_4646969200509,f_f_6963994232151,2023-08-23,35.18
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_5789232541233,f_f_6963994232151,2023-03-14,48.44
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7475000064780,f_f_6963994232151,2023-04-25,41.54
SIROPS,AGRUMES,f_f_6478034710396,f_f_6963994232151,2023-09-28,39.97
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7509351073020,f_f_6963994232151,2023-06-12,10.96
APERITIFS,SANS ALCOOL,f_f_7017646466001,f_f_6963994232151,2023-04-12,27.24
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1824361887655,f_f_6963994232151,2023-10-09,28.92
CHAMPAGNES,MILLESIME ET CUVEE SPECIALE,f_f_0250592763672,f_f_6963994232151,2023-04-21,18.72
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5098054516238,f_f_6963994232151,2023-01-28,9.19
VQPRD BLANCS,VINS D ALSACE,f_f_3921519525877,f_f_6963994232151,2023-01-07,19.21
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4677152048226,f_f_6963994232151,2023-05-01,24.91
APERITIFS,SANS ALCOOL,f_f_6344764055482,f_f_6963994232151,2023-07-25,46.5
APERITIFS,SANS ALCOOL,f_f_9027375957587,f_f_6963994232151,2023-03-09,34.55
APERITIFS,SANS ALCOOL,f_f_5288147403082,f_f_6963994232151,2023-10-08,8.26
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1560813534882,f_f_6963994232151,2023-10-03,26.1
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_5665729903633,f_f_6963994232151,2023-04-23,25.16
APERITIFS,CREMES DE FRUITS,f_f_0334982179660,f_f_6963994232151,2023-02-10,8.07
VQPRD ROUGES/HORS BORDEAUX,VINS DE BOURGOGNE,f_f_9700066366010,f_f_6963994232151,2023-09-16,40.48
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5850616806436,f_f_6963994232151,2023-06-23,39.78
APERITIFS,ANISES,f_f_8376665924725,f_f_6963994232151,2023-10-21,27.72
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1669055586298,f_f_6963994232151,2023-06-28,11.29
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7749237549519,f_f_6963994232151,2023-06-24,31.95
CHAMPAGNES,CHAMPAGNES SECS - DEMI-SECS,f_f_9972746946359,f_f_6963994232151,2023-07-21,1.02
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_9771747078935,f_f_6963994232151,2023-04-16,31.91
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5070814090431,f_f_6963994232151,2023-04-27,32.02
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1776704883001,f_f_6963994232151,2023-07-12,19.42
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6967811365244,f_f_6963994232151,2023-01-17,25.96
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9661069419328,f_f_6963994232151,2023-07-01,12.35
VQPRD BLANCS,VINS D ALSACE,f_f_6990217856061,f_f_6963994232151,2023-08-31,17.5
APERITIFS,SANS ALCOOL,f_f_9168893682299,f_f_6963994232151,2023-01-25,42.95
APERITIFS,SANS ALCOOL,f_f_3461359985399,f_f_6963994232151,2023-08-09,44.79
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0193561053179,f_f_6963994232151,2023-08-03,48.32
APERITIFS,ANISES,f_f_2424864223838,f_f_6963994232151,2023-02-12,40.59
APERITIFS,SANS ALCOOL,f_f_5532750126938,f_f_6963994232151,2023-07-11,14.38
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5731832900743,f_f_6963994232151,2023-03-27,3.83
EAUX PLATES,EAUX PLATES,f_f_7260622335581,f_f_6963994232151,2023-03-28,30.19
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_2205433470842,f_f_6963994232151,2023-03-02,29.31
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_8518012778258,f_f_6963994232151,2023-10-08,2.06
VQPRD ROSES,BORDEAUX,f_f_9230225841978,f_f_6963994232151,2023-04-29,41.83
ALCOOLS,PUNCHS,f_f_2469158080209,f_f_6963994232151,2023-08-28,30.67
ALCOOLS,PUNCHS,f_f_6962654537230,f_f_6963994232151,2023-09-24,12.32
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0805098846178,f_f_6963994232151,2023-02-07,4.34
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6084003050471,f_f_6963994232151,2023-04-06,12.53
APERITIFS,ANISES,f_f_5907443767277,f_f_6963994232151,2023-09-01,6.89
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1529326041539,f_f_6963994232151,2023-03-07,31.03
APERITIFS,CREMES DE FRUITS,f_f_3992012494427,f_f_6963994232151,2023-03-04,12.68
APERITIFS,CREMES DE FRUITS,f_f_9630488398316,f_f_6963994232151,2023-03-29,15.2
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6188807742010,f_f_6963994232151,2023-10-20,18.87
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7858445350777,f_f_6963994232151,2023-01-06,19.08
VQPRD ROUGES/HORS BORDEAUX,VINS DU VAL DE LOIRE,f_f_5127194131893,f_f_6963994232151,2023-01-19,37.97
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0425053872136,f_f_6963994232151,2023-03-21,12.04
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9866033285668,f_f_6963994232151,2023-10-16,29.85
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8408395464414,f_f_6963994232151,2023-06-04,13.22
CIDRES,CIDRES/PETILLANTS,f_f_3007991197150,f_f_6963994232151,2023-05-05,31.78
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1722494623365,f_f_6963994232151,2023-07-19,43.52
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3215049010331,f_f_6963994232151,2023-07-27,7.13
ALCOOLS,RHUMS ET SIROPS DE CANNE,f_f_2814132598995,f_f_6963994232151,2023-02-19,40.85
APERITIFS,CREMES DE FRUITS,f_f_4838569515705,f_f_6963994232151,2023-01-02,8.43
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_7909448132263,f_f_6963994232151,2023-10-15,34.84
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4050110833490,f_f_6963994232151,2023-04-06,7.5
CIDRES,CIDRES/PETILLANTS,f_f_9315683411687,f_f_6963994232151,2023-03-22,19.14
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1571538392305,f_f_6963994232151,2023-09-29,43.07
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_5359799081703,f_f_6963994232151,2023-02-25,34.59
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5556832677774,f_f_6963994232151,2023-04-26,16.88
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9995577780831,f_f_6963994232151,2023-06-29,9.3
BIERES ET PANACHES,BIERES MODERNES,f_f_6891428221535,f_f_6963994232151,2023-07-06,11.09
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6662989612373,f_f_6963994232151,2023-09-02,46.94
CIDRES,CIDRES/PETILLANTS,f_f_8592766086890,f_f_6963994232151,2023-04-29,16.5
ALCOOLS,COCKTAILS,f_f_3293262710610,f_f_6963994232151,2023-09-23,9.22
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8239743529765,f_f_6963994232151,2023-08-19,42.51
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6127160038347,f_f_6963994232151,2023-05-14,19.72
ALCOOLS,COCKTAILS,f_f_5563930070093,f_f_6963994232151,2023-02-28,48.02
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1124802420602,f_f_6963994232151,2023-01-26,43.94
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3148010246166,f_f_6963994232151,2023-04-18,33.96
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6989045263813,f_f_6963994232151,2023-07-08,33.85
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6815663933183,f_f_6963994232151,2023-02-18,24.75
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_4311943008388,f_f_6963994232151,2023-05-29,18.17
MOUSSEUX/VINS PETILL.,MOUSSEUX-VINS PETILLANTS,f_f_7645319309685,f_f_6963994232151,2023-05-22,40.91
APERITIFS,SANS ALCOOL,f_f_1487317615933,f_f_6963994232151,2023-02-13,11.41
CIDRES,CIDRES/PETILLANTS,f_f_1603139599446,f_f_6963994232151,2023-07-28,46.36
APERITIFS,CREMES DE FRUITS,f_f_3137056162691,f_f_6963994232151,2023-10-11,12.28
APERITIFS,SANS ALCOOL,f_f_5854162258091,f_f_6963994232151,2023-07-16,27.32
GAZEIFIES,COLAS,f_f_1503816103235,f_f_6963994232151,2023-02-08,30.03
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_7032827240706,f_f_6963994232151,2023-01-07,25.41
ALCOOLS,RHUMS ET SIROPS DE CANNE,f_f_7929729666577,f_f_6963994232151,2023-06-23,36.07
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8273160057487,f_f_6963994232151,2023-05-27,1.77
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5219434234300,f_f_6963994232151,2023-10-23,16.69
APERITIFS,VINS DOUX NATURELS,f_f_9696479055309,f_f_6963994232151,2023-02-02,37.57
ALCOOLS,PUNCHS,f_f_0196537791068,f_f_6963994232151,2023-03-25,6.04
VQPRD BORDEAUX ROUGES,BORDEAUX SUPERIEUR,f_f_2620670137899,f_f_6963994232151,2023-02-14,41.65
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0210586060255,f_f_6963994232151,2023-10-13,34.35
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1673359125251,f_f_6963994232151,2023-08-02,39.85
VQPRD BORDEAUX ROUGES,GRANDS CRUS,f_f_6225531622581,f_f_6963994232151,2023-08-09,29.26
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1373138881131,f_f_6963994232151,2023-05-20,22.89
APERITIFS,SANS ALCOOL,f_f_7730617604195,f_f_6963994232151,2023-07-22,42.79
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_2396033213424,f_f_6963994232151,2023-03-29,49.48
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7550733192105,f_f_6963994232151,2023-05-16,31.06
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_3172092504326,f_f_6963994232151,2023-02-24,7.06
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5723817177073,f_f_6963994232151,2023-02-07,36.79
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_1812198102171,f_f_6963994232151,2023-08-06,41.79
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_5691517974363,f_f_6963994232151,2023-04-27,43.02
APERITIFS,SANS ALCOOL,f_f_7912492167457,f_f_6963994232151,2023-03-22,6.01
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7850824000792,f_f_6963994232151,2023-04-09,16.14
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2309990584155,f_f_6963994232151,2023-03-14,36.01
VQPRD BLANCS,VINS D ALSACE,f_f_9083190163046,f_f_6963994232151,2023-07-27,43.8
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1222876623414,f_f_6963994232151,2023-04-05,20.77
ALCOOLS,PUNCHS,f_f_5515187584687,f_f_6963994232151,2023-07-01,20.92
ALCOOLS,GIN-VODKA-TEQUILA,f_f_3414536148544,f_f_6963994232151,2023-10-23,25.58
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7401869810596,f_f_6963994232151,2023-01-02,29.23
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5746264665344,f_f_6963994232151,2023-04-14,39.13
ALCOOLS,PUNCHS,f_f_0602104143890,f_f_6963994232151,2023-08-25,24.7
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5241376923493,f_f_6963994232151,2023-07-23,34.89
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0328199450759,f_f_6963994232151,2023-07-14,5.84
VQPRD BORDEAUX ROUGES,BORDEAUX GENERIQUE,f_f_1478050052727,f_f_6963994232151,2023-07-22,35.97
MOUSSEUX/VINS PETILL.,MOUSSEUX - CUVE CLOSE,f_f_0704366660976,f_f_6963994232151,2023-05-25,46.11
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_0713669798934,f_f_6963994232151,2023-09-04,17.25
ALCOOLS,PUNCHS,f_f_4325763830470,f_f_6963994232151,2023-01-26,14.98
APERITIFS,SANS ALCOOL,f_f_0838752344390,f_f_6963994232151,2023-05-08,31.74
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4279839975896,f_f_6963994232151,2023-07-29,42.07
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3286041676177,f_f_6963994232151,2023-05-28,33.47
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2498554534146,f_f_6963994232151,2023-07-03,12.23
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1466985429561,f_f_6963994232151,2023-04-27,44.0
APERITIFS,SANS ALCOOL,f_f_6134435074498,f_f_6963994232151,2023-09-17,41.67
APERITIFS,SANS ALCOOL,f_f_7840361810015,f_f_6963994232151,2023-02-22,45.71
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2924990961166,f_f_6963994232151,2023-08-24,24.08
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2000593139567,f_f_6963994232151,2023-08-13,10.3
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6416939271147,f_f_6963994232151,2023-06-13,22.37
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0412587537037,f_f_6963994232151,2023-07-09,14.49
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7646914950418,f_f_6963994232151,2023-09-08,41.52
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6116274085071,f_f_6963994232151,2023-06-09,47.84
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4529195985139,f_f_6963994232151,2023-10-18,31.58
APERITIFS,CREMES DE FRUITS,f_f_9209665424744,f_f_6963994232151,2023-04-28,22.55
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4561058826715,f_f_6963994232151,2023-06-24,31.01
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_4492601266118,f_f_6963994232151,2023-05-05,34.5
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_4593119944342,f_f_6963994232151,2023-07-02,39.23
VQPRD ROSES,BORDEAUX,f_f_0413525601230,f_f_6963994232151,2023-08-25,9.16
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9445953324994,f_f_6963994232151,2023-05-05,32.65
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_9836361241421,f_f_6963994232151,2023-07-24,9.24
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0338117781919,f_f_6963994232151,2023-08-15,37.35
APERITIFS,ANISES,f_f_6209518374830,f_f_6963994232151,2023-08-11,32.45
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5740573684614,f_f_6963994232151,2023-07-31,45.36
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0874564973618,f_f_6963994232151,2023-06-18,4.31
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1187228674806,f_f_6963994232151,2023-03-31,12.9
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5932932934502,f_f_6963994232151,2023-01-06,26.4
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4809843078193,f_f_6963994232151,2023-08-28,43.0
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4151611417483,f_f_6963994232151,2023-02-22,25.69
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4845178774454,f_f_6963994232151,2023-08-02,42.51
APERITIFS,ANISES,f_f_2965536787857,f_f_6963994232151,2023-03-09,44.62
CHAMPAGNES,MILLESIME ET CUVEE SPECIALE,f_f_3500631699682,f_f_6963994232151,2023-01-29,27.79
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1001045895414,f_f_6963994232151,2023-04-03,14.73
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5613834999041,f_f_6963994232151,2023-08-18,15.47
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4051578223809,f_f_6963994232151,2023-08-03,44.21
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3136700643197,f_f_6963994232151,2023-07-10,37.94
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0894086084074,f_f_6963994232151,2023-08-05,10.35
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3298308463390,f_f_6963994232151,2023-06-21,8.75
CIDRES,CIDRES/PETILLANTS,f_f_0820737137172,f_f_6963994232151,2023-08-29,26.67
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6369911294057,f_f_6963994232151,2023-01-22,12.32
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4156448189381,f_f_6963994232151,2023-09-20,43.97
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0258021790602,f_f_6963994232151,2023-03-12,41.9
APERITIFS,CREMES DE FRUITS,f_f_5955990615664,f_f_6963994232151,2023-02-20,1.68
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9693490179755,f_f_6963994232151,2023-07-03,38.01
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8186342232131,f_f_6963994232151,2023-08-19,5.7
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5244968161518,f_f_6963994232151,2023-08-03,9.48
APERITIFS,ANISES,f_f_3998578961328,f_f_6963994232151,2023-10-05,24.58
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_2957282752029,f_f_6963994232151,2023-03-01,2.3
APERITIFS,SANS ALCOOL,f_f_4357956274525,f_f_6963994232151,2023-05-01,7.18
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_7811925999392,f_f_6963994232151,2023-09-16,21.35
APERITIFS,CREMES DE FRUITS,f_f_8940201851945,f_f_6963994232151,2023-04-27,1.31
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0917233156483,f_f_6963994232151,2023-08-02,28.8
APERITIFS,CREMES DE FRUITS,f_f_6452446533361,f_f_6963994232151,2023-07-20,30.99
NON GAZEIFIES,MELANGES DE FRUITS,f_f_0803513853343,f_f_6963994232151,2023-02-17,48.47
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5982827258350,f_f_6963994232151,2023-09-07,23.1
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3639274883537,f_f_6963994232151,2023-03-24,42.21
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6704649983802,f_f_6963994232151,2023-09-04,40.05
APERITIFS,SANS ALCOOL,f_f_6532499583640,f_f_6963994232151,2023-03-03,37.16
APERITIFS,ANISES,f_f_5334338552807,f_f_6963994232151,2023-05-19,3.52
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1658804208086,f_f_6963994232151,2023-06-12,46.62
