product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_4904138647297,f_f_5124682187813,2023-08-08,4.0
VQPRD BLANCS,VINS D ALSACE,f_f_4499024643779,f_f_5124682187813,2023-05-06,39.51
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2321994755423,f_f_5124682187813,2023-07-16,37.32
APERITIFS,CREMES DE FRUITS,f_f_0702104411132,f_f_5124682187813,2023-08-16,22.61
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1126206632520,f_f_5124682187813,2023-09-30,37.34
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5346137211199,f_f_5124682187813,2023-03-26,42.58
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0773129362709,f_f_5124682187813,2023-06-11,40.28
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5606655565564,f_f_5124682187813,2023-10-14,10.83
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5675738765481,f_f_5124682187813,2023-06-17,18.96
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1365350275225,f_f_5124682187813,2023-06-24,38.5
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5908240392365,f_f_5124682187813,2023-05-22,13.84
APERITIFS,SANS ALCOOL,f_f_1400972653485,f_f_5124682187813,2023-01-11,16.49
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1673064898532,f_f_5124682187813,2023-08-11,8.67
EAUX PLATES,EAUX PLATES,f_f_2109606944034,f_f_5124682187813,2023-09-14,3.48
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2395717455167,f_f_5124682187813,2023-07-12,28.16
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_9136540174633,f_f_5124682187813,2023-02-15,37.56
CHAMPAGNES,MILLESIME ET CUVEE SPECIALE,f_f_6757123126783,f_f_5124682187813,2023-02-12,18.2
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0870264021093,f_f_5124682187813,2023-05-25,17.94
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8223661821575,f_f_5124682187813,2023-04-25,7.37
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7083277825289,f_f_5124682187813,2023-04-28,13.45
APERITIFS,SANS ALCOOL,f_f_4471723374550,f_f_5124682187813,2023-10-22,46.56
APERITIFS,SANS ALCOOL,f_f_6140885776127,f_f_5124682187813,2023-04-03,48.28
APERITIFS,SANS ALCOOL,f_f_6775591424200,f_f_5124682187813,2023-06-29,47.21
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5221195708945,f_f_5124682187813,2023-06-19,31.42
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2966211825109,f_f_5124682187813,2023-01-02,33.32
NON GAZEIFIES,MELANGES DE FRUITS,f_f_3511087317648,f_f_5124682187813,2023-03-06,10.81
VQPRD BLANCS,VINS D ALSACE,f_f_8683726275970,f_f_5124682187813,2023-08-29,16.09
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6400101204200,f_f_5124682187813,2023-07-08,5.68
APERITIFS,ANISES,f_f_2284215417060,f_f_5124682187813,2023-08-27,16.46
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6488092380431,f_f_5124682187813,2023-07-16,40.53
VINS DE TABLES/PAYS,VINS DE PAYS ROUGES,f_f_6552609085888,f_f_5124682187813,2023-08-10,7.65
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2487995845799,f_f_5124682187813,2023-02-10,40.71
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_6689225512570,f_f_5124682187813,2023-05-20,37.61
APERITIFS,SANS ALCOOL,f_f_3571954350598,f_f_5124682187813,2023-10-13,33.6
APERITIFS,ANISES,f_f_4011814091258,f_f_5124682187813,2023-07-20,16.14
APERITIFS,CREMES DE FRUITS,f_f_3509101359187,f_f_5124682187813,2023-04-24,20.82
APERITIFS,CREMES DE FRUITS,f_f_7109780555793,f_f_5124682187813,2023-02-07,30.4
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3988146627961,f_f_5124682187813,2023-05-08,42.0
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_4707819284763,f_f_5124682187813,2023-08-15,26.41
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_6408115517026,f_f_5124682187813,2023-08-15,42.54
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4846467285859,f_f_5124682187813,2023-07-14,37.86
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4854343193037,f_f_5124682187813,2023-01-10,16.95
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3133582239951,f_f_5124682187813,2023-08-31,4.99
EAUX PLATES,EAUX PLATES,f_f_5366083658855,f_f_5124682187813,2023-01-28,9.29
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9681189059976,f_f_5124682187813,2023-08-17,1.23
APERITIFS,CREMES DE FRUITS,f_f_3215676986092,f_f_5124682187813,2023-01-17,34.06
SIROPS,AGRUMES,f_f_4038249066491,f_f_5124682187813,2023-02-05,23.91
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6122934824157,f_f_5124682187813,2023-06-15,32.92
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5723817177073,f_f_5124682187813,2023-05-28,8.44
SIROPS,AGRUMES,f_f_5643343895732,f_f_5124682187813,2023-01-14,21.44
APERITIFS,SANS ALCOOL,f_f_0700881513926,f_f_5124682187813,2023-09-28,48.45
CIDRES,CIDRES/PETILLANTS,f_f_5335891717832,f_f_5124682187813,2023-09-02,35.34
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1533496958337,f_f_5124682187813,2023-01-08,13.93
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7420360926292,f_f_5124682187813,2023-06-25,48.21
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8572893939351,f_f_5124682187813,2023-04-02,1.8
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9667124117741,f_f_5124682187813,2023-04-21,25.93
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_4804833930185,f_f_5124682187813,2023-01-16,34.39
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6664262820970,f_f_5124682187813,2023-02-18,28.25
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_7021484935858,f_f_1798262595929,2023-09-05,50.73
BIERES ET PANACHES,BIERES FUTS,f_f_7540924344239,f_f_1798262595929,2023-01-06,31.14
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0062070702635,f_f_1798262595929,2023-09-17,17.98
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1906079386641,f_f_1798262595929,2023-03-24,2.54
CIDRES,CIDRES/PETILLANTS,f_f_0849470904438,f_f_1798262595929,2023-09-04,16.86
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0618336732528,f_f_1798262595929,2023-10-07,16.89
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3136727400322,f_f_1798262595929,2023-02-18,19.8
APERITIFS,CREMES DE FRUITS,f_f_9883115684379,f_f_1798262595929,2023-09-19,45.41
ALCOOLS,PUNCHS,f_f_1598201596723,f_f_1798262595929,2023-08-28,34.7
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6780885123752,f_f_1798262595929,2023-06-23,4.77
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_8338673918127,f_f_1798262595929,2023-06-26,24.48
SIROPS,AGRUMES,f_f_2206911849457,f_f_1798262595929,2023-08-28,17.54
VINS DE TABLES/PAYS,VINS DE PAYS ROUGES,f_f_6552609085888,f_f_1798262595929,2023-10-02,41.71
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2627490886143,f_f_1798262595929,2023-10-07,32.45
APERITIFS,CREMES DE FRUITS,f_f_7630899697260,f_f_1798262595929,2023-04-04,30.74
APERITIFS,SANS ALCOOL,f_f_9785707037290,f_f_1798262595929,2023-01-31,18.31
APERITIFS,ANISES,f_f_5976954424221,f_f_1798262595929,2023-07-28,13.7
APERITIFS,CREMES DE FRUITS,f_f_2435049630396,f_f_1798262595929,2023-08-27,19.52
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1664957883452,f_f_1798262595929,2023-06-27,18.89
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3793505138909,f_f_1798262595929,2023-04-03,13.19
ALCOOLS,GIN-VODKA-TEQUILA,f_f_3897763152391,f_f_1798262595929,2023-05-12,31.71
APERITIFS,SANS ALCOOL,f_f_4752251741893,f_f_1798262595929,2023-08-09,31.09
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9588118294975,f_f_1798262595929,2023-03-21,36.77
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7792959810276,f_f_1798262595929,2023-06-10,22.66
APERITIFS,CREMES DE FRUITS,f_f_3004290745914,f_f_1798262595929,2023-02-11,42.12
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4357627839718,f_f_1798262595929,2023-10-06,28.99
EAUX PLATES,EAUX PLATES,f_f_7378122076924,f_f_1798262595929,2023-02-09,31.22
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2274850137676,f_f_1798262595929,2023-03-14,36.57
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6414424896974,f_f_1798262595929,2023-08-12,36.12
EAUX PLATES,EAUX PLATES,f_f_8934133334546,f_f_1798262595929,2023-07-28,13.17
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_9381357891222,f_f_1798262595929,2023-07-06,10.12
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1813934366260,f_f_1798262595929,2023-02-03,34.25
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_2577816287256,f_f_1798262595929,2023-04-13,15.39
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_6888091131698,f_f_1798262595929,2023-02-05,39.79
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5513235340421,f_f_1798262595929,2023-09-13,42.99
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_7586077402617,f_f_1798262595929,2023-01-29,39.8
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6182079326640,f_f_1798262595929,2023-05-28,21.17
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1669055586298,f_f_1798262595929,2023-10-12,29.35
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3201081455278,f_f_1798262595929,2023-09-06,23.97
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5859057552803,f_f_1798262595929,2023-05-24,45.37
APERITIFS,SANS ALCOOL,f_f_7256475854102,f_f_1798262595929,2023-03-26,39.23
EAUX PLATES,EAUX PLATES,f_f_9375709396060,f_f_1798262595929,2023-03-12,44.04
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2840753508709,f_f_1798262595929,2023-04-27,36.47
NON GAZEIFIES,MELANGES DE FRUITS,f_f_1418927626620,f_f_1798262595929,2023-06-05,17.2
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3362761354110,f_f_1798262595929,2023-09-10,27.94
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0341973669444,f_f_1798262595929,2023-07-25,1.14
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2336092917840,f_f_1798262595929,2023-04-08,1.55
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9270359392694,f_f_1798262595929,2023-10-24,13.13
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9948618213638,f_f_1798262595929,2023-02-15,49.57
CHAMPAGNES,CHAMPAGNES SECS - DEMI-SECS,f_f_4245573044280,f_f_1798262595929,2023-03-04,7.56
APERITIFS,CREMES DE FRUITS,f_f_3037020273715,f_f_1798262595929,2023-09-22,5.4
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3360165225333,f_f_1798262595929,2023-09-05,48.24
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2577264306424,f_f_1798262595929,2023-01-06,43.82
VQPRD ROSES,ALSACE,f_f_0999677680267,f_f_1798262595929,2023-09-01,5.57
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6567042912653,f_f_1798262595929,2023-03-03,43.29
VQPRD BLANCS,VINS D ALSACE,f_f_9753029614000,f_f_1798262595929,2023-08-28,35.12
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_0098878576697,f_f_1798262595929,2023-10-19,45.57
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5823545011646,f_f_1798262595929,2023-07-19,42.57
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4717736676381,f_f_1798262595929,2023-09-08,27.56
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0397288025833,f_f_1798262595929,2023-08-05,40.51
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6700510876471,f_f_1798262595929,2023-03-14,1.35
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4350091012182,f_f_1798262595929,2023-02-15,36.53
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1448948850339,f_f_1798262595929,2023-03-27,30.94
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0213995070310,f_f_1798262595929,2023-09-20,30.44
APERITIFS,CREMES DE FRUITS,f_f_2146554653069,f_f_1798262595929,2023-07-17,45.33
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9013706933450,f_f_1798262595929,2023-04-04,22.2
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8244920429509,f_f_1798262595929,2023-02-07,33.95
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8326993675905,f_f_1798262595929,2023-01-28,11.44
EAUX PLATES,EAUX PLATES,f_f_0336629324884,f_f_1798262595929,2023-09-30,7.29
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4726252170617,f_f_1798262595929,2023-05-13,47.72
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9179041993952,f_f_1798262595929,2023-05-01,26.67
ALCOOLS,PUNCHS,f_f_9628028854309,f_f_1798262595929,2023-05-15,12.18
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5548223320932,f_f_1798262595929,2023-05-10,6.2
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2964194172371,f_f_1798262595929,2023-06-12,21.95
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1092687564240,f_f_1798262595929,2023-05-27,38.11
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9938196961588,f_f_1798262595929,2023-04-14,34.11
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_8059852178810,f_f_1798262595929,2023-05-09,10.02
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0810326063821,f_f_1798262595929,2023-08-24,23.44
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_9513841726271,f_f_1798262595929,2023-07-24,15.62
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7793917147939,f_f_1798262595929,2023-03-22,14.01
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_3228133544773,f_f_1798262595929,2023-09-18,3.67
APERITIFS,ANISES,f_f_5569686515109,f_f_1798262595929,2023-06-11,36.78
APERITIFS,SANS ALCOOL,f_f_9297305105139,f_f_1798262595929,2023-07-18,13.98
VQPRD BORDEAUX ROUGES,GRAVES,f_f_4386030985415,f_f_1798262595929,2023-08-23,1.73
BIERES ET PANACHES,BIERES SPECIALES,f_f_7820115558486,f_f_1798262595929,2023-08-31,15.39
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5755758295554,f_f_1798262595929,2023-05-31,40.31
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9511833620408,f_f_1798262595929,2023-08-17,8.72
APERITIFS,CREMES DE FRUITS,f_f_2604410744509,f_f_1798262595929,2023-02-03,50.05
VQPRD BLANCS,VINS D ALSACE,f_f_9159489863574,f_f_1798262595929,2023-01-16,47.32
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6016827629366,f_f_1798262595929,2023-10-15,46.34
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8906815225985,f_f_1798262595929,2023-10-17,14.73
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4001121608478,f_f_1798262595929,2023-04-21,24.27
EAUX PLATES,EAUX PLATES,f_f_2547054438833,f_f_1798262595929,2023-07-21,46.12
VQPRD BLANCS,VINS D ALSACE,f_f_1039438747262,f_f_1798262595929,2023-09-06,23.6
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_2413964139347,f_f_1798262595929,2023-04-14,30.69
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5972938018981,f_f_1798262595929,2023-03-27,2.24
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0068715049332,f_f_1798262595929,2023-09-24,38.28
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_2067509961124,f_f_1798262595929,2023-08-10,6.14
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3053001799739,f_f_1798262595929,2023-03-13,8.09
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3805378811725,f_f_1798262595929,2023-08-08,14.71
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7161016333773,f_f_1798262595929,2023-03-15,26.41
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6291051214339,f_f_1798262595929,2023-10-15,18.87
VQPRD ROSES,BORDEAUX,f_f_1510903217300,f_f_1798262595929,2023-10-06,11.73
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4891270364499,f_f_1798262595929,2023-07-15,13.08
ALCOOLS,WHISKEYS IRLANDAIS,f_f_6294618616799,f_f_1798262595929,2023-09-03,32.28
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5893779916581,f_f_1798262595929,2023-03-24,36.95
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2015313901867,f_f_1798262595929,2023-09-01,50.96
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3205498433263,f_f_1798262595929,2023-03-12,2.23
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3981605154572,f_f_1798262595929,2023-06-14,43.04
APERITIFS,SANS ALCOOL,f_f_3666675278327,f_f_1798262595929,2023-03-17,25.01
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2426037910934,f_f_1798262595929,2023-08-06,2.55
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6829656393038,f_f_1798262595929,2023-05-19,44.72
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8438106185321,f_f_1798262595929,2023-04-21,5.22
APERITIFS,CREMES DE FRUITS,f_f_2643205590433,f_f_1798262595929,2023-04-28,14.18
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_4336851709431,f_f_1798262595929,2023-01-03,27.9
APERITIFS,ANISES,f_f_4305718088248,f_f_1798262595929,2023-02-11,24.72
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3116571087856,f_f_1798262595929,2023-04-30,48.18
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9752021778611,f_f_1798262595929,2023-02-19,18.83
BIERES ET PANACHES,BIERES DE LUXE,f_f_6790127643641,f_f_1798262595929,2023-07-31,45.48
APERITIFS,CREMES DE FRUITS,f_f_6937327706381,f_f_1798262595929,2023-02-06,14.04
APERITIFS,CREMES DE FRUITS,f_f_0874697757888,f_f_1798262595929,2023-10-24,4.77
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1006902595827,f_f_1798262595929,2023-02-07,50.14
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4622387262312,f_f_1798262595929,2023-09-28,50.46
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8358186226045,f_f_1798262595929,2023-05-25,46.16
VQPRD BLANCS,VINS D ALSACE,f_f_6700932359316,f_f_1798262595929,2023-10-09,8.78
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3238785239668,f_f_1798262595929,2023-07-21,37.38
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5021510616524,f_f_1798262595929,2023-06-03,22.83
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7276916929039,f_f_1798262595929,2023-03-30,33.61
APERITIFS,CREMES DE FRUITS,f_f_7857914367575,f_f_1798262595929,2023-02-09,18.82
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4849268190575,f_f_1798262595929,2023-06-13,12.6
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9649074687765,f_f_1798262595929,2023-03-15,11.08
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7153017646983,f_f_1798262595929,2023-06-01,15.61
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8276649404529,f_f_1798262595929,2023-01-14,1.65
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4942475398618,f_f_1798262595929,2023-08-13,38.8
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5958266091957,f_f_1798262595929,2023-05-17,3.26
VQPRD BORDEAUX ROUGES,COTES DE BORDEAUX,f_f_8281732529041,f_f_1798262595929,2023-03-09,14.2
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9922942417344,f_f_1798262595929,2023-08-31,16.09
APERITIFS,CREMES DE FRUITS,f_f_2878143214589,f_f_1798262595929,2023-07-19,17.07
APERITIFS,SANS ALCOOL,f_f_6919703635553,f_f_1798262595929,2023-04-27,22.45
APERITIFS,SANS ALCOOL,f_f_6532499583640,f_f_1798262595929,2023-06-04,26.91
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_3026835026760,f_f_1798262595929,2023-06-07,18.57
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6437554449261,f_f_1798262595929,2023-10-15,20.21
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4235567802798,f_f_1798262595929,2023-02-24,22.51
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0337056844891,f_f_1798262595929,2023-05-27,41.58
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5888041578192,f_f_1798262595929,2023-03-23,46.31
APERITIFS,ANISES,f_f_7582027628038,f_f_1798262595929,2023-04-12,26.02
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8746834209944,f_f_1798262595929,2023-03-19,23.32
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9308235690432,f_f_1798262595929,2023-04-07,35.98
ALCOOLS,PUNCHS,f_f_0602104143890,f_f_1798262595929,2023-10-16,14.26
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5862300703037,f_f_1798262595929,2023-02-18,13.2
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1570162057789,f_f_1798262595929,2023-03-03,6.63
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4514491389668,f_f_1798262595929,2023-08-28,24.24
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_8815936142562,f_f_1798262595929,2023-09-01,6.66
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4906900900692,f_f_1798262595929,2023-03-24,39.28
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1302788860128,f_f_1798262595929,2023-07-19,33.44
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8590222808758,f_f_1798262595929,2023-05-15,29.38
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_8047978474824,f_f_1798262595929,2023-05-15,15.45
APERITIFS,CREMES DE FRUITS,f_f_7180741517586,f_f_1798262595929,2023-04-25,34.65
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7364924919590,f_f_1798262595929,2023-01-07,37.45
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5008955201058,f_f_1798262595929,2023-01-21,9.5
APERITIFS,ANISES,f_f_6523175244733,f_f_1798262595929,2023-02-24,1.21
EAUX PLATES,EAUX PLATES,f_f_6324229383855,f_f_1798262595929,2023-05-17,35.54
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2879242467753,f_f_1798262595929,2023-10-16,23.65
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4809042396746,f_f_1798262595929,2023-10-01,8.69
VQPRD BORDEAUX ROUGES,GRANDS CRUS,f_f_0604009175518,f_f_1798262595929,2023-07-01,31.52
APERITIFS,CREMES DE FRUITS,f_f_6173502787688,f_f_1798262595929,2023-01-17,39.75
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1642943822586,f_f_1798262595929,2023-06-17,48.4
CIDRES,CIDRES/PETILLANTS,f_f_0080265890905,f_f_1798262595929,2023-05-08,20.96
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9068815855421,f_f_1798262595929,2023-06-18,21.58
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8242762430066,f_f_1798262595929,2023-09-25,7.34
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7476042744500,f_f_1798262595929,2023-04-24,28.23
APERITIFS,CREMES DE FRUITS,f_f_0378628803489,f_f_1798262595929,2023-03-27,20.58
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9773392934802,f_f_1798262595929,2023-06-02,6.06
ALCOOLS,COCKTAILS,f_f_0267822704084,f_f_1798262595929,2023-04-27,7.88
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0867401790219,f_f_1798262595929,2023-03-30,8.83
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_6934158183411,f_f_1798262595929,2023-03-29,29.55
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7681777494174,f_f_1798262595929,2023-05-30,47.92
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4948333576129,f_f_1798262595929,2023-01-22,9.84
APERITIFS,CREMES DE FRUITS,f_f_2165837011389,f_f_1798262595929,2023-08-07,29.06
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0477006856212,f_f_1798262595929,2023-01-26,36.98
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_9218094039955,f_f_1798262595929,2023-02-14,35.04
